847.067	4.950
848.915	0.282
864.258	0.255
867.672	0.289
873.081	0.265
883.455	0.526
887.808	7.012
893.144	15.545
907.491	0.250
921.303	0.226
934.639	13.301
942.495	1.092
945.831	3.233
950.230	13.204
960.611	3.286
979.456	20.062
996.859	3.757
998.706	0.286
1003.625	16.922
1014.461	0.263
1027.444	0.248
1029.781	8.090
1032.186	22.212
1037.522	0.233
1064.367	20.521
1079.728	1.632
1083.055	11.105
1088.931	1.048
1116.742	0.238
1127.938	3.556
1139.777	0.508
1148.679	0.230
1152.052	11.303
1164.967	0.778
1171.379	4.421
1189.057	0.290
1199.899	6.338
1212.741	1.562
1220.161	16.129
1222.011	6.892
1223.987	0.222
1228.899	0.291
1230.747	2.537
1234.575	0.515
1247.917	1.800
1251.251	17.633
1258.088	0.425
1262.422	0.529
1267.865	6.392
1279.706	0.401
1285.571	7.357
1287.412	0.448
1292.873	0.193
1300.251	1.768
1305.088	9.764
1311.947	10.576
1318.286	5.986
1330.118	0.361
1346.457	6.055
1358.305	9.411
1366.638	0.402
1384.489	0.574
1395.895	0.938
1406.353	18.162
1408.690	3.892
1410.538	0.431
1414.878	0.265
1417.709	0.374
1435.576	0.421
1441.062	13.848
1444.396	3.638
1446.227	0.260
1451.574	1.161
1462.915	2.590
1468.748	0.580
1480.560	3.661
1487.573	4.098
1493.917	7.505
1497.246	1.001
1502.145	0.282
1504.484	3.831
1515.347	0.242
1517.195	2.969
1524.024	2.168
1530.859	3.495
1533.776	22.530
1543.612	13.290
1548.011	0.252
1554.456	21.003
1556.294	0.249
1559.660	17.475
1564.591	15.102
1567.924	0.244
1574.798	0.256
1579.698	2.820
1583.545	1.829
1586.977	9.446
1591.542	0.544
1593.386	2.456
1600.775	6.557
1605.620	0.308
1614.570	20.592
1617.911	0.555
1625.318	0.355
1628.971	0.253
1632.329	0.751
1638.166	9.307
1641.575	0.261
1644.907	5.196
1647.256	7.879
1649.102	2.870
1660.938	0.220
1662.886	8.024
1676.367	20.393
1680.855	2.822
1691.267	18.765
1694.681	0.191
1700.018	2.274
1709.864	17.924
1712.222	18.167
1718.127	0.150
1728.466	0.294
1730.996	0.776
1738.455	7.960
1746.285	1.052
1753.671	1.112
1757.042	0.107
1758.998	1.041
1760.846	19.131
1762.690	1.211
1765.192	10.104
1778.165	0.415
1780.012	6.175
1783.373	6.358
1786.718	0.335
1793.551	18.001
1803.416	0.766
1817.720	5.567
1822.554	0.148
1824.384	0.252
1845.741	1.503
1854.590	3.306
1863.542	0.469
1874.381	3.273
1879.285	15.171
1881.638	3.597
1884.467	0.796
1894.355	0.355
1896.248	0.238
1898.101	4.126
1902.426	5.010
1914.254	22.991
1919.274	22.918
1925.140	0.668
1931.029	14.968
1933.367	14.284
1935.239	7.301
1944.076	0.270
1950.751	0.884
1956.644	0.962
1959.075	0.244
1965.475	3.759
1971.371	0.232
1974.768	0.258
1980.122	6.482
1989.508	0.345
1999.367	0.318
2001.219	1.454
2003.050	0.246
2005.881	7.017
2008.291	0.288
2014.635	2.512
2028.985	0.566
2031.849	0.793
2044.191	0.306
2046.024	8.810
2052.006	0.278
2057.348	0.248
2061.234	6.584
2063.077	2.526
2069.513	1.402
2072.351	3.894
2075.683	4.722
2080.120	0.720
2081.981	1.634
2092.320	2.479
2099.238	0.274
2102.644	2.486
2113.014	0.482
2119.864	7.063
2124.120	0.672
2130.471	3.984
2136.802	7.251
2138.644	0.214
2140.491	18.254
2156.330	0.340
2158.687	1.246
2163.519	2.169
2181.859	23.703
2188.319	0.349
2190.665	2.722
2193.503	0.247
2202.954	9.686
2214.883	0.399
2222.302	3.120
2229.636	0.760
2237.076	18.884
2248.415	0.106
2261.175	0.529
2263.506	5.272
2266.395	0.278
2268.248	0.234
2272.585	0.370
2280.492	11.321
2286.852	6.644
2289.692	5.332
2295.670	18.012
2302.067	22.588
2307.413	18.326
2311.812	0.257
2316.678	3.076
2319.011	19.448
2328.025	0.909
2333.873	0.274
2341.711	13.522
2350.041	1.122
2353.482	4.444
2356.862	0.237
2362.754	1.303
2373.183	0.360
2375.522	9.460
2384.986	2.670
2386.836	0.904
2393.667	12.990
2396.162	2.914
2399.014	1.645
2402.850	0.318
2408.798	0.936
2415.736	0.113
2419.116	0.354
2426.457	0.297
2437.820	0.378
2441.162	0.320
2454.995	0.353
2462.334	4.562
2466.165	0.752
2468.098	0.470
2469.947	0.528
2476.857	0.241
2487.711	0.981
2490.056	7.210
2491.891	0.284
2493.728	5.683
2497.576	0.394
2509.735	8.780
2515.650	5.169
2519.131	0.303
2525.055	3.662
2533.928	3.750
2536.759	16.466
2546.589	18.294
2550.540	1.902
2561.020	0.366
2565.933	17.075
2567.763	8.218
2576.111	6.231
2580.022	8.329
2588.909	0.261
2590.734	2.729
2598.996	0.294
2603.894	0.248
2608.297	0.256
2645.159	0.311
2647.004	0.761
2649.333	0.713
2651.228	11.137
2655.067	1.012
2665.512	0.921
2669.847	3.031
2673.719	0.150
2686.212	4.280
2690.048	0.548
2693.516	0.303
2699.512	0.744
2702.956	22.190
2704.787	12.116
2708.756	2.073
2710.601	2.940
2712.938	5.878
2715.825	0.391
2717.672	0.317
2730.716	21.388
2733.642	0.604
2740.511	4.377
2749.712	20.780
2761.200	23.387
2765.042	3.060
2768.877	10.883
2771.230	1.605
2773.561	4.806
2781.903	0.239
2800.244	0.382
2802.071	1.189
2803.947	0.668
2823.789	1.365
2825.895	10.791
2828.229	4.489
2839.070	1.790
2841.038	0.414
2842.887	1.150
2849.746	0.136
2856.967	0.366
2859.847	8.627
2861.695	17.786
2866.159	22.261
2872.499	0.137
2879.337	15.265
2881.813	0.256
2885.192	0.389
2892.024	0.470
2894.404	0.242
2897.833	0.245
2902.738	0.598
2905.582	2.904
2907.916	0.635
2909.876	0.102
2920.713	0.252
2935.648	2.708
2940.977	1.805
2950.942	8.517
2952.785	1.405
2956.133	0.280
2957.960	0.259
2960.293	0.232
2964.059	0.468
2966.042	2.467
2980.878	8.655
2986.743	13.298
3002.780	1.990
3004.621	0.778
3011.656	0.315
3018.002	0.148
3023.398	0.211
3031.231	0.257
3044.080	14.866
3045.916	0.232
3052.260	1.726
3055.649	0.456
3057.485	0.562
3066.321	0.505
3068.154	12.879
3081.822	5.837
3087.196	0.213
3096.153	2.523
3097.979	0.998
3104.426	0.908
3107.812	0.180
3109.749	0.243
3128.602	14.994
3134.484	0.762
3146.822	0.219
3149.767	3.381
3153.250	0.215
3157.090	22.395
3164.502	0.896
3166.359	1.446
3174.384	0.379
3182.819	0.349
3190.663	3.267
3197.056	0.919
3203.391	15.877
3205.221	0.382
3210.107	0.291
3215.499	0.254
3219.364	0.559
3223.200	14.050
3228.537	3.204
3250.494	0.384
3258.622	18.032
3262.993	0.372
3264.827	1.215
3266.676	0.249
3268.510	0.602
3270.386	0.540
3283.762	0.259
3287.189	15.455
3292.051	0.417
3294.393	0.450
3304.833	1.608
3308.264	0.250
3312.121	15.676
3313.945	0.470
3318.831	2.397
3320.679	0.818
3331.014	0.249
3332.861	0.452
3340.216	13.300
3351.619	4.914
3354.520	3.096
3360.360	0.593
3362.691	23.425
3366.522	21.519
3370.390	0.631
3374.236	6.748
3400.197	7.379
3408.027	0.870
3409.923	0.648
3415.323	2.212
3427.653	11.564
3433.537	1.044
3444.393	1.967
3446.374	0.256
3449.823	2.844
3455.348	0.238
3468.839	8.199
3476.223	0.266
3495.082	0.372
3498.590	8.198
3510.124	22.143
3512.470	20.338
3516.895	0.274
3522.859	6.756
3524.722	8.784
3530.553	20.660
3536.388	4.930
3538.221	0.247
3540.665	1.435
3543.006	0.243
3546.438	1.163
3548.780	0.752
3553.000	1.736
3554.834	24.044
3558.182	19.570
3568.057	0.241
3570.531	0.311
3574.933	0.348
3581.333	4.472
3596.672	5.071
3603.509	0.378
3605.336	0.305
3613.184	0.702
3615.512	1.327
3617.375	1.985
3631.221	23.613
3635.566	4.588
3639.007	10.811
3643.339	1.547
3650.193	4.122
3652.534	4.774
3655.362	4.240
3661.922	0.801
3670.255	4.684
3672.158	0.301
3678.023	0.254
3679.856	2.131
3683.335	0.909
3690.218	10.912
3693.635	1.426
3695.594	3.270
3700.936	6.689
3707.773	3.826
3711.624	6.223
3725.058	17.832
3728.501	4.524
3730.384	16.830
3735.719	0.462
3743.054	1.818
3747.393	0.285
3750.766	4.548
3755.096	0.449
3758.926	0.264
3765.369	18.852
3767.220	1.356
3771.058	9.507
3779.433	1.188
3781.855	0.231
3784.207	0.489
3787.128	9.317
3788.973	0.302
3790.848	0.268
3801.527	22.878
3804.359	21.170
3815.831	1.564
3818.176	0.250
3823.019	0.230
3826.869	0.663
3829.218	0.660
3831.675	4.388
3833.536	2.211
3844.431	2.170
3847.926	0.342
3861.267	4.512
3864.658	23.555
3866.496	0.386
3869.431	0.927
3891.762	7.147
3893.590	2.958
3910.923	4.008
3918.851	0.245
3927.185	0.247
3929.056	19.653
3933.395	1.694
3936.255	0.530
3939.592	10.410
3941.429	0.248
3959.262	3.704
3965.092	2.596
3975.441	19.712
3977.271	4.332
3980.102	3.921
3986.032	3.811
3991.392	1.520
3997.885	1.488
4001.223	2.605
4008.115	0.268
4009.957	2.662
4018.784	1.032
4026.885	0.285
4028.726	14.552
4036.604	4.162
4045.941	3.793
4051.837	6.422
4059.830	0.853
4064.672	21.488
4075.519	14.630
4084.354	3.463
4086.277	6.342
4088.633	2.122
4091.517	0.275
4100.451	0.604
4102.277	4.357
4111.126	8.268
4112.960	9.161
4122.833	0.389
4126.182	1.414
4131.032	23.886
4134.366	13.593
4136.700	10.601
4141.081	1.837
4147.739	2.920
4161.164	0.282
4172.508	7.474
4177.348	3.620
4179.178	4.581
4181.511	2.638
4183.442	15.288
4193.412	0.210
4197.256	19.396
4210.223	5.144
4214.560	1.657
4218.398	4.615
4223.340	0.376
4239.693	17.090
4243.108	0.244
4255.779	1.074
4264.785	13.245
4269.661	0.364
4271.527	0.255
4279.007	0.652
4288.367	10.844
4294.875	0.270
4296.871	11.596
4304.796	9.578
4308.681	0.528
4311.023	0.833
4313.858	2.574
4319.715	17.462
4327.567	0.448
4329.403	0.411
4333.732	0.324
4337.660	0.264
4341.137	0.280
4343.462	0.812
4349.999	10.349
4353.496	1.521
4355.393	19.258
4366.722	0.238
4377.922	0.624
4379.771	3.670
4384.737	1.534
4387.074	0.387
4388.919	17.836
4391.746	0.337
4393.635	0.266
4400.483	0.262
4408.957	0.265
4410.787	0.234
4413.135	0.538
4416.465	0.154
4420.797	0.247
4424.756	2.210
4427.096	0.235
4429.058	0.245
4432.396	10.218
4435.815	13.333
4437.661	12.716
4441.626	0.371
4446.478	9.472
4455.334	3.159
4463.182	17.960
4467.013	13.454
4469.421	21.110
4472.796	3.900
4476.629	0.310
4478.509	0.280
4485.346	4.238
4489.741	2.455
4491.575	0.387
4500.405	0.326
4506.791	0.322
4511.130	0.224
4514.961	2.184
4517.858	0.171
4531.810	0.308
4533.669	0.245
4551.641	0.415
4553.491	4.058
4555.951	16.996
4559.423	18.408
4573.267	4.120
4579.194	0.406
4588.530	0.740
4595.367	10.137
4600.259	1.582
4607.095	7.672
4609.426	20.140
4613.250	0.765
4619.433	2.083
4624.759	0.900
4631.108	9.629
4634.937	23.235
4642.336	0.430
4651.172	23.950
4654.123	0.248
4657.967	1.418
4661.871	16.010
4681.694	3.122
4685.059	2.570
4687.395	0.648
4690.798	17.888
4702.216	0.271
4706.542	0.657
4717.887	14.994
4719.718	13.490
4738.718	6.282
4743.102	12.598
4763.031	6.120
4770.368	1.223
4786.326	19.748
4792.154	1.104
4794.478	0.292
4802.316	0.843
4811.648	17.375
4819.469	0.291
4827.844	3.214
4830.202	2.168
4832.566	0.376
4837.981	0.560
4840.817	2.848
4842.657	0.390
4847.062	0.186
4849.392	3.030
4851.271	21.701
4858.672	0.839
4864.016	0.393
4867.364	8.085
4876.691	0.346
4882.590	21.555
4886.505	0.846
4896.436	2.610
4898.969	6.136
4902.369	5.674
4904.244	0.367
4911.080	1.685
4912.972	0.333
4919.814	17.502
4929.215	0.737
4933.540	1.089
4955.383	0.343
4960.213	1.825
4963.135	0.373
4991.952	0.792
4995.423	6.375
4997.773	0.416
5003.103	0.253
5006.011	0.414
5008.358	0.582
5012.775	0.248
5017.156	0.420
5018.987	0.357
5022.331	0.246
5030.242	5.030
5037.579	3.363
5039.420	2.695
5043.765	1.932
5048.595	20.467
5052.480	8.588
5069.046	0.878
5070.950	0.359
5080.613	0.721
5088.084	12.596
5094.508	0.994
5114.938	0.136
5116.787	0.322
5120.128	6.553
5122.034	0.374
5123.871	0.300
5131.249	10.526
5143.195	0.460
5154.030	0.231
5156.459	17.985
5162.409	23.363
5170.409	1.425
5172.273	0.442
5175.732	0.239
5187.138	2.494
5191.506	0.235
5193.346	0.584
5198.802	0.935
5205.641	1.595
5213.486	0.550
5219.471	3.224
5228.309	6.971
5239.646	12.245
5241.477	4.236
5261.330	7.312
5263.159	0.233
5266.517	0.469
5277.974	7.876
5279.857	0.324
5281.706	1.388
5283.538	0.440
5285.464	1.057
5288.892	0.275
5292.350	22.341
5294.681	0.240
5298.516	3.781
5300.381	2.328
5316.715	13.861
5320.553	0.246
5325.915	11.912
5329.250	7.725
5332.661	0.716
5337.503	0.849
5341.837	0.244
5357.177	3.121
5362.527	15.348
5367.908	0.232
5371.218	6.048
5373.052	17.438
5377.404	12.040
5389.841	10.520
5391.685	0.322
5394.037	1.009
5399.963	3.978
5403.367	2.441
5409.765	0.347
5416.683	20.327
5419.522	2.037
5421.866	8.648
5426.221	0.468
5430.674	0.315
5436.002	12.852
5447.380	0.468
5449.249	23.333
5457.154	0.832
5473.542	20.571
5478.379	0.398
5485.212	2.209
5494.053	0.265
5495.971	0.425
5498.314	16.716
5501.677	0.332
5504.715	2.281
5520.440	13.018
5523.292	0.239
5526.247	4.226
5533.822	4.733
5535.676	0.243
5539.039	1.120
5542.390	13.124
5550.728	0.281
5554.702	21.822
5565.161	12.650
5568.062	9.556
5570.904	0.285
5578.777	0.290
5591.700	0.236
5596.611	0.290
5601.441	0.221
5610.280	1.066
5624.177	11.756
5629.672	20.464
5643.006	2.641
5647.448	13.367
5650.845	0.142
5669.288	0.370
5672.646	15.905
5674.478	9.305
5683.820	0.139
5690.819	0.248
5694.158	14.826
5705.000	17.918
5712.341	0.788
5718.175	0.435
5721.502	2.027
5724.360	0.758
5726.687	6.782
5729.169	4.632
5731.015	5.960
5735.367	0.588
5737.216	0.247
5743.550	12.764
5746.997	3.036
5750.456	1.869
5752.318	0.566
5754.159	2.284
5757.550	1.458
5761.902	0.263
5769.741	0.634
5772.196	4.197
5774.537	0.273
5776.515	2.956
5778.857	5.622
5781.686	1.261
5785.089	0.268
5788.931	2.200
5791.776	0.916
5794.111	0.278
5797.641	1.854
5801.061	0.728
5808.963	18.830
5814.799	3.964
5819.758	3.849
5828.589	9.416
5835.426	0.200
5837.795	0.226
5845.633	3.323
5853.977	0.641
5855.848	5.321
5860.737	0.415
5891.158	22.270
5898.057	12.273
5903.392	14.218
5916.220	17.768
5919.153	0.393
5927.013	2.572
5930.925	0.323
5939.265	22.678
5941.592	0.252
5943.493	7.506
5948.831	23.011
5950.657	18.864
5952.986	0.316
5956.616	0.272
5962.022	0.704
5965.497	2.385
5970.332	0.212
5977.165	0.268
5981.510	0.438
5988.386	0.269
6003.139	0.302
6004.978	13.542
6010.320	4.833
6013.150	2.430
6025.987	0.437
6035.429	0.406
6043.901	0.205
6045.757	0.256
6049.019	7.429
6052.482	1.748
6058.813	2.892
6061.796	0.267
6076.683	0.703
6080.044	0.237
6092.893	21.775
6095.227	0.242
6101.070	0.247
6104.476	20.630
6117.372	0.981
6119.264	0.766
6128.597	16.016
6145.886	10.832
6148.950	0.838
6163.361	0.315
6179.696	2.984
6192.027	0.249
6196.920	1.174
6199.254	0.344
6205.084	15.180
6215.107	0.307
6217.459	5.424
6232.297	0.380
6236.194	0.176
6250.637	1.052
6257.484	0.217
6267.434	20.536
6269.284	20.120
6276.330	2.003
6278.180	2.639
6280.119	6.024
6281.973	20.704
6283.802	0.722
6288.142	19.648
6293.576	0.273
6302.542	17.552
6309.378	0.330
6313.819	0.297
6324.639	0.551
6332.473	3.068
6337.813	2.260
6346.725	1.212
6350.195	0.356
6356.127	0.260
6357.996	0.222
6361.351	0.333
6364.192	2.654
6368.107	0.729
6379.568	0.406
6386.414	0.868
6388.881	0.866
6393.778	2.618
6401.119	0.251
6405.468	0.354
6423.897	15.354
6427.262	0.260
6438.136	14.763
6454.308	0.252
6461.649	1.295
6470.483	20.435
6472.339	0.265
6478.678	10.496
6480.510	1.083
6487.363	0.550
6490.698	1.627
6494.097	7.162
6495.960	5.437
6497.799	21.664
6502.161	0.254
6506.500	0.220
6512.837	4.870
6517.780	22.169
6519.634	0.299
6522.989	0.570
6528.902	0.248
6532.310	1.362
6538.653	3.172
6542.484	4.141
6548.343	21.321
6555.170	6.594
6557.004	0.401
6559.404	0.340
6567.747	0.268
6583.586	0.250
6595.424	0.240
6599.755	0.903
6606.215	11.195
6613.274	0.148
6617.117	8.673
6625.549	2.253
6634.463	7.371
6642.328	8.320
6646.768	6.247
6655.616	7.556
6658.543	9.605
6660.396	0.319
6668.250	1.934
6671.582	18.740
6680.551	2.059
6684.506	0.280
6690.449	1.099
6702.299	0.765
6705.670	5.789
6708.999	0.250
6712.469	1.600
6717.801	0.377
6719.923	6.582
6725.767	16.161
6731.698	0.283
6744.536	22.569
6747.494	0.342
6750.350	0.251
6757.295	13.319
6765.641	4.484
6786.982	0.431
6797.424	0.822
6803.322	0.316
6826.666	10.042
6828.496	0.566
6830.390	0.311
6833.253	0.928
6839.590	18.030
6854.061	0.315
6857.513	18.547
6863.112	16.884
6870.945	0.846
6873.849	4.035
6880.187	10.905
6883.523	0.268
6901.408	4.096
6910.392	3.590
6912.237	0.238
6927.531	14.081
6935.433	0.819
6937.298	1.010
6946.533	1.498
6955.870	4.858
6959.817	2.816
6979.654	4.247
6984.552	3.059
6987.382	10.570
7012.572	0.419
7014.407	20.548
7027.277	0.251
7032.446	3.312
7034.273	0.381
7036.629	0.260
7038.482	2.214
7043.850	2.006
7046.703	0.316
7049.533	0.248
7069.381	18.047
7076.425	4.190
7086.278	0.244
7088.712	0.875
7120.340	1.389
7127.699	0.412
7129.571	0.766
7132.910	0.999
7138.247	0.812
7148.100	11.128
7151.337	4.988
7153.283	2.210
7155.640	0.516
7159.469	0.308
7167.819	0.384
7170.244	18.646
7176.159	0.272
7177.994	20.654
7181.396	0.249
7185.736	2.095
7196.082	15.153
7197.939	5.050
7208.106	23.811
7210.014	1.455
7218.919	4.380
7220.751	18.671
7229.103	0.423
7242.981	0.619
7244.842	0.391
7250.287	21.385
7256.131	2.868
7274.972	0.246
7277.315	0.252
7281.161	9.703
7286.528	0.407
7305.426	0.900
7318.758	0.302
7320.613	0.248
7330.460	1.611
7332.294	17.407
7334.133	0.262
7337.593	5.275
7340.951	1.286
7342.920	1.173
7352.292	17.878
7358.663	17.725
7365.059	17.312
7367.909	0.221
7369.858	18.670
7372.202	2.024
7375.187	0.373
7378.538	5.069
7380.444	5.576
7386.843	0.274
7389.171	0.832
7392.039	5.809
7395.893	0.244
7401.427	3.041
7406.267	1.474
7412.603	17.299
7425.024	0.852
7429.865	22.484
7433.694	0.234
7441.532	6.908
7446.460	14.347
7448.819	0.230
7459.153	2.180
7461.221	0.315
7470.138	0.274
7476.014	19.560
7478.353	17.841
7488.303	0.281
7492.646	0.434
7494.476	17.156
7500.822	1.609
7517.178	2.014
7531.513	0.550
7542.843	0.481
7550.682	0.488
7557.009	0.282
7571.712	0.468
7573.647	20.143
7592.068	0.250
7598.054	3.375
7601.464	0.222
7626.359	19.704
7635.257	0.304
7637.626	0.465
7642.490	0.368
7645.963	7.198
7653.808	0.494
7672.158	0.220
7673.996	4.205
7687.447	0.641
7692.191	1.766
7694.030	0.248
7714.382	8.500
7723.816	1.808
7729.160	0.251
7742.032	17.483
7745.341	2.676
7747.672	3.982
7752.000	1.670
7756.985	0.265
7762.814	0.281
7766.200	3.280
7768.034	0.458
7773.878	1.231
7787.714	0.256
7793.202	0.989
7797.594	7.301
7800.919	4.374
7810.260	0.301
7824.947	17.896
7829.279	2.927
7833.627	3.913
7838.547	15.836
7844.878	3.530
7846.811	0.263
7853.697	0.621
7860.112	1.456
7866.950	0.227
7874.355	12.976
7881.259	0.209
7893.599	0.257
7897.475	20.088
7900.900	0.382
7904.232	9.004
7914.135	0.234
7916.480	0.355
7918.817	1.887
7921.173	0.211
7931.608	6.443
7937.036	0.836
7938.873	9.605
7944.783	1.890
7946.628	14.124
7952.066	0.338
7955.449	0.396
7959.778	0.249
7961.616	22.065
7964.995	0.457
7973.328	16.939
7975.166	0.250
7982.071	11.556
7984.896	13.875
7986.761	2.054
7988.614	0.222
7993.943	0.245
8003.402	15.586
8005.749	8.274
8013.579	0.314
8019.922	10.266
8037.826	0.348
8043.194	0.257
8049.529	0.759
8052.426	7.675
8059.319	0.497
8062.744	0.227
8066.093	2.746
8070.929	13.155
8075.769	6.464
8083.116	0.832
8086.055	0.252
8093.076	5.170
8096.630	5.567
8098.478	4.157
8100.363	0.430
8107.300	16.444
8114.642	0.580
8124.496	9.363
8128.328	1.349
8137.671	0.280
8151.677	1.292
8156.054	1.312
8160.504	4.167
8162.830	0.392
8164.722	1.503
8170.173	0.669
8172.507	1.640
8176.445	0.125
8181.322	3.720
8183.190	1.320
8194.527	6.772
8197.911	2.332
8199.759	4.567
8203.143	1.339
8204.985	0.241
8217.327	5.695
8219.174	0.342
8231.040	15.744
8234.376	0.376
8255.541	0.230
8259.945	8.992
8266.281	0.249
8281.123	21.913
8288.994	2.323
8298.910	0.793
8313.337	10.758
8315.737	3.429
8327.706	23.126
8336.110	0.227
8342.440	0.516
8349.470	0.510
8358.397	0.907
8361.854	15.165
8372.196	0.253
8374.536	0.977
8379.924	1.078
8386.316	0.368
8393.673	0.346
8395.523	0.137
8400.372	0.372
8402.725	0.263
8406.557	21.939
8409.900	24.049
8421.358	10.046
8429.689	0.557
8443.971	0.719
8453.308	22.266
8459.308	13.825
8466.649	0.437
8473.336	0.956
8476.736	0.247
8482.664	0.417
8499.573	0.170
8501.405	13.130
8514.259	20.971
8524.617	2.460
8530.449	0.335
8536.344	21.467
8538.194	3.930
8541.534	4.675
8544.955	0.447
8551.399	12.648
8556.794	0.318
8558.634	3.956
8560.601	0.246
8577.967	0.513
8580.312	9.086
8582.147	10.944
8584.478	0.246
8586.418	1.672
8595.804	21.681
8602.675	0.875
8604.526	7.055
8613.362	3.307
8615.802	0.190
8620.307	0.259
8622.302	0.951
8629.166	4.716
8646.576	1.862
8653.411	0.259
8655.748	3.536
8657.629	2.049
8659.475	0.404
8664.874	5.684
8668.307	6.149
8671.137	0.905
8673.069	1.108
8678.527	0.311
8680.857	0.291
8687.624	0.442
8689.457	0.246
8702.797	15.474
8708.151	1.800
8719.484	0.238
8721.363	11.714
8723.205	0.252
8731.690	9.596
8742.538	2.642
8753.406	0.196
8758.239	1.831
8768.165	0.264
8778.179	2.093
8780.023	1.202
8783.878	0.252
8786.216	0.274
8792.053	7.452
8796.044	1.246
8797.890	0.346
8801.722	3.624
8816.062	0.882
8818.428	0.795
8820.286	0.529
8824.152	0.434
8826.504	3.974
8829.341	15.236
8831.671	0.497
8835.130	3.864
8837.475	0.244
8839.301	3.996
8843.243	0.260
8848.644	8.136
8855.457	0.225
8861.392	14.492
8864.234	7.634
8866.566	22.176
8869.984	3.958
8871.829	0.971
8873.675	0.753
8886.861	11.898
8907.705	13.809
8914.028	4.687
8923.367	1.611
8927.299	0.244
8930.705	1.860
8941.614	0.471
8943.459	4.902
8954.157	1.738
8965.988	1.795
8973.824	7.784
8985.654	1.211
8995.498	0.454
8997.827	0.246
9002.245	3.084
9009.138	0.256
9017.488	1.098
9019.866	0.259
9021.728	12.987
9030.109	0.494
9032.454	10.631
9036.312	3.461
9038.166	3.238
9040.024	0.290
9043.452	14.725
9050.285	3.124
9053.640	3.722
9055.472	3.489
9076.736	3.826
9081.227	2.799
9088.098	0.469
9095.444	17.967
9101.779	15.873
9103.614	23.033
9105.973	20.890
9109.426	5.750
9111.264	19.358
9115.606	0.620
9119.070	5.836
9122.915	0.351
9124.974	2.882
9126.820	0.676
9129.779	2.534
9142.633	0.691
9146.057	0.534
9155.507	17.414
9157.370	3.030
9159.340	7.972
9172.722	1.505
9180.566	0.778
9185.903	0.606
9189.731	0.252
9197.633	0.263
9200.990	0.243
9202.842	0.756
9208.181	1.736
9213.519	0.262
9216.347	0.286
9244.708	2.418
9247.034	0.639
9250.468	8.897
9253.819	4.940
9261.169	13.692
9281.019	0.466
9291.869	0.332
9294.218	1.064
9302.740	7.674
9305.100	6.208
9309.373	24.036
9312.213	11.700
9324.582	7.521
9332.550	0.249
9334.890	0.347
9341.249	2.181
9343.082	0.811
9344.968	9.846
9354.807	0.438
9365.248	0.504
9368.613	0.407
9370.453	23.974
9374.327	0.464
9381.756	4.355
9387.102	11.315
9393.947	2.101
9398.786	0.466
9400.739	1.312
9404.291	2.654
9408.642	0.349
9427.642	10.093
9429.503	2.116
9431.466	0.889
9441.877	11.936
9455.799	23.844
9461.688	0.352
9492.604	1.666
9495.949	0.262
